t[s](1)           t[s/mm2](2)       r[mm](3)          r/rd[-](4)        T[K](5)           Tfib[K](6)        v[m/s](7)         dummy(8)          NC7H16_w(9)       
2.833940799e-03   5.783552652e-03   3.266910108e-01   9.330479000e-01   3.069790965e+02   3.000000000e+02   4.893182123e-05   0.000000000e+00   1.000000000e+00   
2.833940799e-03   5.783552652e-03   3.311884363e-01   9.458928000e-01   3.096122752e+02   3.000000000e+02   5.991084414e-05   0.000000000e+00   1.000000000e+00   
2.833940799e-03   5.783552652e-03   3.354312799e-01   9.580106000e-01   3.126548035e+02   3.000000000e+02   7.035205987e-05   0.000000000e+00   1.000000000e+00   
2.833940799e-03   5.783552652e-03   3.394339672e-01   9.694425000e-01   3.160284127e+02   3.000000000e+02   7.972861999e-05   0.000000000e+00   1.000000000e+00   
2.833940799e-03   5.783552652e-03   3.432100483e-01   9.802272000e-01   3.196409331e+02   3.000000000e+02   8.767405535e-05   0.000000000e+00   1.000000000e+00   
2.833940799e-03   5.783552652e-03   3.467724431e-01   9.904016000e-01   3.233975406e+02   3.000000000e+02   9.399489951e-05   0.000000000e+00   1.000000000e+00   
2.833940799e-03   5.783552652e-03   3.501331613e-01   1.000000000e+00   3.272092670e+02   7.650000000e+02   9.835287723e-05   0.000000000e+00   1.000000000e+00   

5.948021577e-02   1.213881954e-01   1.000000000e-13   2.838049830e-13   3.003789938e+02   3.000000000e+02   -8.267634672e-23  0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.313521395e-02   6.565889000e-02   3.003789938e+02   3.000000000e+02   2.784730825e-07   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   4.496087372e-02   1.276012000e-01   3.004684513e+02   3.000000000e+02   6.055237917e-07   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   6.555113940e-02   1.860374000e-01   3.006438478e+02   3.000000000e+02   1.036312390e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   8.497592167e-02   2.411659000e-01   3.009183177e+02   3.000000000e+02   1.611931723e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.033011813e-01   2.931739000e-01   3.013124098e+02   3.000000000e+02   2.363297176e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.205891442e-01   3.422380000e-01   3.018486566e+02   3.000000000e+02   3.311132382e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.368985829e-01   3.885250000e-01   3.025483223e+02   3.000000000e+02   4.465537286e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.522848174e-01   4.321919000e-01   3.034290947e+02   3.000000000e+02   5.826179089e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.668001369e-01   4.733871000e-01   3.045035536e+02   3.000000000e+02   7.383347152e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.804938358e-01   5.122505000e-01   3.057783415e+02   3.000000000e+02   9.119627795e-06   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   1.934124251e-01   5.489141000e-01   3.072539849e+02   3.000000000e+02   1.101193460e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.055997375e-01   5.835023000e-01   3.089252248e+02   3.000000000e+02   1.303357303e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.170972453e-01   6.161328000e-01   3.107817483e+02   3.000000000e+02   1.515617108e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.279439188e-01   6.469162000e-01   3.128090768e+02   3.000000000e+02   1.735122494e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.381766497e-01   6.759572000e-01   3.149896296e+02   3.000000000e+02   1.959139250e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.478301800e-01   7.033544000e-01   3.173037006e+02   3.000000000e+02   2.185133823e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.569372787e-01   7.292008000e-01   3.197303941e+02   3.000000000e+02   2.410830835e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.655288826e-01   7.535842000e-01   3.222484390e+02   3.000000000e+02   2.634243894e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.736341314e-01   7.765873000e-01   3.248368335e+02   3.000000000e+02   2.853683137e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.812806497e-01   7.982885000e-01   3.274754256e+02   3.000000000e+02   3.067754504e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.884943004e-01   8.187612000e-01   3.301451857e+02   3.000000000e+02   3.275333958e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   2.952996425e-01   8.380751000e-01   3.328285976e+02   3.000000000e+02   3.475555038e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.017197905e-01   8.562958000e-01   3.355097449e+02   3.000000000e+02   3.667776042e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.077765200e-01   8.734851000e-01   3.381743963e+02   3.000000000e+02   3.851552884e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.134904436e-01   8.897015000e-01   3.408100632e+02   3.000000000e+02   4.026614359e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.188809057e-01   9.049999000e-01   3.434058842e+02   3.000000000e+02   4.192831394e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.239662639e-01   9.194324000e-01   3.459526519e+02   3.000000000e+02   4.350199309e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.287637484e-01   9.330479000e-01   3.484426179e+02   3.000000000e+02   4.498810719e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.332897084e-01   9.458928000e-01   3.508694734e+02   3.000000000e+02   4.638841200e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.375594713e-01   9.580106000e-01   3.532281251e+02   3.000000000e+02   4.770524897e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.415875542e-01   9.694425000e-01   3.555146543e+02   3.000000000e+02   4.894146467e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.453875932e-01   9.802272000e-01   3.577261264e+02   3.000000000e+02   5.010020896e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.489725902e-01   9.904016000e-01   3.598605892e+02   3.000000000e+02   5.118491276e-05   0.000000000e+00   1.000000000e+00   
5.948021577e-02   1.213881954e-01   3.523546308e-01   1.000000000e+00   3.619167679e+02   7.650000000e+02   5.220016389e-05   0.000000000e+00   1.000000000e+00   

2.870482315e-01   5.858127174e-01   1.000000000e-13   2.877885161e-13   3.447425413e+02   3.000000000e+02   -4.057671743e-24  0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.281497917e-02   6.565889000e-02   3.447425413e+02   3.000000000e+02   2.223453770e-06   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   4.433853085e-02   1.276012000e-01   3.453636765e+02   3.000000000e+02   4.326697165e-06   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   6.464378860e-02   1.860374000e-01   3.464465977e+02   3.000000000e+02   6.320555574e-06   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   8.379969543e-02   2.411659000e-01   3.478861386e+02   3.000000000e+02   8.213087319e-06   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.018712991e-01   2.931739000e-01   3.496081853e+02   3.000000000e+02   1.001038783e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.189199641e-01   3.422380000e-01   3.515536179e+02   3.000000000e+02   1.171706732e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.350036496e-01   3.885250000e-01   3.536730552e+02   3.000000000e+02   1.333665470e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.501769097e-01   4.321919000e-01   3.559244594e+02   3.000000000e+02   1.487190714e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.644913099e-01   4.733871000e-01   3.582718068e+02   3.000000000e+02   1.632510787e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.779954624e-01   5.122505000e-01   3.606841555e+02   3.000000000e+02   1.769823529e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   1.907352341e-01   5.489141000e-01   3.631349686e+02   3.000000000e+02   1.899314630e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.027538513e-01   5.835023000e-01   3.656015583e+02   3.000000000e+02   2.021166257e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.140922120e-01   6.161328000e-01   3.680646649e+02   3.000000000e+02   2.135569379e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.247887472e-01   6.469162000e-01   3.705080069e+02   3.000000000e+02   2.242723667e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.348798378e-01   6.759572000e-01   3.729179973e+02   3.000000000e+02   2.342844180e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.443997451e-01   7.033544000e-01   3.752833944e+02   3.000000000e+02   2.436160828e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.533807845e-01   7.292008000e-01   3.775950369e+02   3.000000000e+02   2.522918296e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.618534645e-01   7.535842000e-01   3.798456023e+02   3.000000000e+02   2.603375033e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.698465215e-01   7.765873000e-01   3.820293623e+02   3.000000000e+02   2.677801263e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.773871976e-01   7.982885000e-01   3.841420271e+02   3.000000000e+02   2.746478079e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.845009978e-01   8.187612000e-01   3.861804672e+02   3.000000000e+02   2.809691654e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.912121412e-01   8.380751000e-01   3.881426472e+02   3.000000000e+02   2.867733168e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   2.975434223e-01   8.562958000e-01   3.900274133e+02   3.000000000e+02   2.920896313e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.035163153e-01   8.734851000e-01   3.918343650e+02   3.000000000e+02   2.969473004e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.091511475e-01   8.897015000e-01   3.935637645e+02   3.000000000e+02   3.013751151e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.144669955e-01   9.049999000e-01   3.952163774e+02   3.000000000e+02   3.054015881e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.194819628e-01   9.194324000e-01   3.967934430e+02   3.000000000e+02   3.090543417e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.242130411e-01   9.330479000e-01   3.982965292e+02   3.000000000e+02   3.123596364e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.286763533e-01   9.458928000e-01   3.997275184e+02   3.000000000e+02   3.152387290e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.328870147e-01   9.580106000e-01   4.010884813e+02   3.000000000e+02   3.179283955e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.368593414e-01   9.694425000e-01   4.023816751e+02   3.000000000e+02   3.203437877e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.406067807e-01   9.802272000e-01   4.036094569e+02   3.000000000e+02   3.225072891e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.441421546e-01   9.904016000e-01   4.047743090e+02   3.000000000e+02   3.244395876e-05   0.000000000e+00   1.000000000e+00   
2.870482315e-01   5.858127174e-01   3.474773815e-01   1.000000000e+00   4.058787000e+02   7.650000000e+02   3.275224844e-05   0.000000000e+00   1.000000000e+00   

5.445482315e-01   1.111322922e+00   1.000000000e-13   3.101620657e-13   3.908284818e+02   3.000000000e+02   2.720418605e-22   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.116921999e-02   6.565889000e-02   3.908284818e+02   3.000000000e+02   1.766130455e-06   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   4.114016964e-02   1.276012000e-01   3.912142556e+02   3.000000000e+02   3.423681689e-06   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   5.998070705e-02   1.860374000e-01   3.918840486e+02   3.000000000e+02   4.971529742e-06   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   7.775480198e-02   2.411659000e-01   3.927688243e+02   3.000000000e+02   6.410683961e-06   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   9.452280998e-02   2.931739000e-01   3.938188604e+02   3.000000000e+02   7.743410981e-06   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.103416690e-01   3.422380000e-01   3.949942070e+02   3.000000000e+02   8.972798213e-06   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.252651575e-01   3.885250000e-01   3.962616390e+02   3.000000000e+02   1.010251378e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.393438940e-01   4.321919000e-01   3.975932508e+02   3.000000000e+02   1.113663581e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.526257245e-01   4.733871000e-01   3.989656243e+02   3.000000000e+02   1.207955508e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.651557546e-01   5.122505000e-01   4.003591924e+02   3.000000000e+02   1.293587695e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.769765425e-01   5.489141000e-01   4.017577301e+02   3.000000000e+02   1.371035919e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.881281964e-01   5.835023000e-01   4.031479091e+02   3.000000000e+02   1.440784447e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   1.986486641e-01   6.161328000e-01   4.045189298e+02   3.000000000e+02   1.503321225e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.085736044e-01   6.469162000e-01   4.058621456e+02   3.000000000e+02   1.559131764e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.179367739e-01   6.759572000e-01   4.071707911e+02   3.000000000e+02   1.608696317e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.267699625e-01   7.033544000e-01   4.084396876e+02   3.000000000e+02   1.652484905e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.351031543e-01   7.292008000e-01   4.096650089e+02   3.000000000e+02   1.690954390e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.429646573e-01   7.535842000e-01   4.108440735e+02   3.000000000e+02   1.724545789e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.503811349e-01   7.765873000e-01   4.119751484e+02   3.000000000e+02   1.753681612e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.573778641e-01   7.982885000e-01   4.130573122e+02   3.000000000e+02   1.778764701e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.639785101e-01   8.187612000e-01   4.140902655e+02   3.000000000e+02   1.800175799e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.702055450e-01   8.380751000e-01   4.150742612e+02   3.000000000e+02   1.818273941e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.760801190e-01   8.562958000e-01   4.160099675e+02   3.000000000e+02   1.833394842e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.816221571e-01   8.734851000e-01   4.168983822e+02   3.000000000e+02   1.845851231e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.868505205e-01   8.897015000e-01   4.177407714e+02   3.000000000e+02   1.855933322e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.917829097e-01   9.049999000e-01   4.185385797e+02   3.000000000e+02   1.863908038e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   2.964361222e-01   9.194324000e-01   4.192934083e+02   3.000000000e+02   1.870021088e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.008259240e-01   9.330479000e-01   4.200069402e+02   3.000000000e+02   1.874497867e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.049672750e-01   9.458928000e-01   4.206809319e+02   3.000000000e+02   1.877759200e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.088742003e-01   9.580106000e-01   4.213171539e+02   3.000000000e+02   1.879551390e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.125599831e-01   9.694425000e-01   4.219173897e+02   3.000000000e+02   1.880266121e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.160371007e-01   9.802272000e-01   4.224833992e+02   3.000000000e+02   1.880053816e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.193174503e-01   9.904016000e-01   4.230169334e+02   3.000000000e+02   1.879050469e-05   0.000000000e+00   1.000000000e+00   
5.445482315e-01   1.111322922e+00   3.224120905e-01   1.000000000e+00   4.235196735e+02   7.650000000e+02   1.893745515e-05   0.000000000e+00   1.000000000e+00   

8.445482315e-01   1.723567819e+00   1.000000000e-13   3.661771809e-13   4.205159132e+02   3.000000000e+02   7.186311597e-23   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.793090706e-02   6.565889000e-02   4.205159132e+02   3.000000000e+02   9.149559288e-07   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   3.484684646e-02   1.276012000e-01   4.206607113e+02   3.000000000e+02   1.767624816e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   5.080529582e-02   1.860374000e-01   4.209112603e+02   3.000000000e+02   2.553084948e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   6.586043931e-02   2.411659000e-01   4.212405386e+02   3.000000000e+02   3.269667932e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   8.006339971e-02   2.931739000e-01   4.216288093e+02   3.000000000e+02   3.917772650e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   9.346240504e-02   3.422380000e-01   4.220601730e+02   3.000000000e+02   4.499221147e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.061030070e-01   3.885250000e-01   4.225214868e+02   3.000000000e+02   5.016828140e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.180280811e-01   4.321919000e-01   4.230018553e+02   3.000000000e+02   5.474075286e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.292781540e-01   4.733871000e-01   4.234923072e+02   3.000000000e+02   5.874873775e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.398914314e-01   5.122505000e-01   4.239855284e+02   3.000000000e+02   6.223372591e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.499039614e-01   5.489141000e-01   4.244756354e+02   3.000000000e+02   6.523812843e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.593497166e-01   5.835023000e-01   4.249579692e+02   3.000000000e+02   6.780416633e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.682608399e-01   6.161328000e-01   4.254289193e+02   3.000000000e+02   6.997305500e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.766675352e-01   6.469162000e-01   4.258857494e+02   3.000000000e+02   7.178435569e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.845983953e-01   6.759572000e-01   4.263264650e+02   3.000000000e+02   7.327560365e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.920803471e-01   7.033544000e-01   4.267496793e+02   3.000000000e+02   7.448200389e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   1.991387880e-01   7.292008000e-01   4.271545058e+02   3.000000000e+02   7.543629395e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.057976956e-01   7.535842000e-01   4.275404649e+02   3.000000000e+02   7.616868636e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.120796545e-01   7.765873000e-01   4.279074008e+02   3.000000000e+02   7.670686819e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.180060751e-01   7.982885000e-01   4.282554209e+02   3.000000000e+02   7.707606554e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.235970024e-01   8.187612000e-01   4.285848238e+02   3.000000000e+02   7.729911584e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.288714709e-01   8.380751000e-01   4.288960679e+02   3.000000000e+02   7.739660004e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.338473954e-01   8.562958000e-01   4.291897221e+02   3.000000000e+02   7.738695296e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.385416529e-01   8.734851000e-01   4.294664353e+02   3.000000000e+02   7.728661416e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.429702194e-01   8.897015000e-01   4.297269140e+02   3.000000000e+02   7.711017702e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.471480876e-01   9.049999000e-01   4.299718937e+02   3.000000000e+02   7.687050190e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.510894856e-01   9.194324000e-01   4.302021314e+02   3.000000000e+02   7.657889776e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.548077676e-01   9.330479000e-01   4.304183829e+02   3.000000000e+02   7.624530268e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.583156049e-01   9.458928000e-01   4.306214010e+02   3.000000000e+02   7.588855701e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.616248772e-01   9.580106000e-01   4.308119201e+02   3.000000000e+02   7.549526528e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.647468358e-01   9.694425000e-01   4.309906553e+02   3.000000000e+02   7.508255905e-06   0.000000000e+00   1.000000000e+00   
8.445482315e-01   1.723567819e+00   2.676920494e-01   9.802272000e-01   4.311582940e+02   3.000000000e+02   7.465598619e-06   0.000000000e+00   1.000000008e+00   
8.445482315e-01   1.723567819e+00   2.704705950e-01   9.904016000e-01   4.313155027e+02   3.000000000e+02   7.422032974e-06   0.000000000e+00   9.999989478e-01   
8.445482315e-01   1.723567819e+00   2.730918397e-01   1.000000000e+00   4.314629103e+02   7.650000000e+02   7.455106842e-06   0.000000000e+00   1.000065007e+00   

1.094548232e+00   2.233771901e+00   1.000000000e-13   4.591199079e-13   4.310303040e+02   3.000000000e+02   1.827543932e-21   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.430103310e-02   6.565889000e-02   4.310303040e+02   3.000000000e+02   2.668740471e-07   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   2.779256526e-02   1.276012000e-01   4.310616907e+02   3.000000000e+02   5.136358594e-07   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   4.052043852e-02   1.860374000e-01   4.311157992e+02   3.000000000e+02   7.374692017e-07   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   5.252786818e-02   2.411659000e-01   4.311865083e+02   3.000000000e+02   9.372186351e-07   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   6.385562790e-02   2.931739000e-01   4.312692852e+02   3.000000000e+02   1.112798623e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   7.454218258e-02   3.422380000e-01   4.313604702e+02   3.000000000e+02   1.264858555e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   8.462386260e-02   3.885250000e-01   4.314570565e+02   3.000000000e+02   1.394548873e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   9.413486381e-02   4.321919000e-01   4.315565833e+02   3.000000000e+02   1.503343220e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.031075089e-01   4.733871000e-01   4.316570627e+02   3.000000000e+02   1.592906597e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.115722693e-01   5.122505000e-01   4.317569149e+02   3.000000000e+02   1.664993777e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.195578956e-01   5.489141000e-01   4.318549099e+02   3.000000000e+02   1.721374749e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.270914831e-01   5.835023000e-01   4.319501141e+02   3.000000000e+02   1.763781217e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.341986678e-01   6.161328000e-01   4.320418434e+02   3.000000000e+02   1.793869640e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.409035393e-01   6.469162000e-01   4.321296178e+02   3.000000000e+02   1.813196185e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.472289022e-01   6.759572000e-01   4.322131263e+02   3.000000000e+02   1.823202822e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.531962322e-01   7.033544000e-01   4.322921924e+02   3.000000000e+02   1.825209792e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.588257855e-01   7.292008000e-01   4.323667470e+02   3.000000000e+02   1.820414077e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.641366857e-01   7.535842000e-01   4.324368044e+02   3.000000000e+02   1.809891560e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.691469454e-01   7.765873000e-01   4.325024429e+02   3.000000000e+02   1.794602005e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.738736409e-01   7.982885000e-01   4.325637894e+02   3.000000000e+02   1.775395286e-06   0.000000000e+00   1.000000000e+00   
1.094548232e+00   2.233771901e+00   1.783327593e-01   8.187612000e-01   4.326210036e+02   3.000000000e+02   1.753019902e-06   0.000000000e+00   1.000000000e+00   
